0,2.0387e-05,0,2.0387e-05
0.02,0,0,-2.0387e-05
0.04,2.0387e-05,0,2.0387e-05
0.06,0,0,-2.0387e-05
0.08,2.0387e-05,0,2.0387e-05
0.1,0,0,-2.0387e-05
0.12,2.0387e-05,0,2.0387e-05
0.14,0,0,-2.0387e-05
0.16,2.0387e-05,0,2.0387e-05
0.18,0,0,-2.0387e-05
0.2,2.0387e-05,0,2.0387e-05
0.22,0,0,-2.0387e-05
0.24,2.0387e-05,0,2.0387e-05
0.26,0,0,-2.0387e-05
0.28,2.0387e-05,0,2.0387e-05
0.3,0,0,-2.0387e-05
0.32,2.0387e-05,0,2.0387e-05
0.34,0,0,-2.0387e-05
0.36,2.0387e-05,0,2.0387e-05
0.38,0,0,-2.0387e-05
0.4,2.0387e-05,0,2.0387e-05
0.42,0,0,-2.0387e-05
0.44,2.0387e-05,0,2.0387e-05
0.46,0,0,-2.0387e-05
0.48,2.0387e-05,0,2.0387e-05
0.5,0,0,-2.0387e-05
0.52,2.0387e-05,0,2.0387e-05
0.54,0,0,-2.0387e-05
0.56,2.0387e-05,0,2.0387e-05
0.58,0,0,-2.0387e-05
0.6,2.0387e-05,0,2.0387e-05
0.62,0,0,-2.0387e-05
0.64,3.0581e-05,0,2.0387e-05
0.66,0,0,-2.0387e-05
0.68,3.0581e-05,0,2.0387e-05
0.7,0,0,-2.0387e-05
0.72,3.0581e-05,0,2.0387e-05
0.74,0,0,-2.0387e-05
0.76,3.0581e-05,0,2.0387e-05
0.78,0,0,-2.0387e-05
0.8,3.0581e-05,0,2.0387e-05
0.82,0,0,-2.0387e-05
0.84,3.0581e-05,0,2.0387e-05
0.86,0,0,-2.0387e-05
0.88,3.0581e-05,0,2.0387e-05
0.9,0,0,-2.0387e-05
0.92,3.0581e-05,0,2.0387e-05
0.94,0,0,-2.0387e-05
0.96,3.0581e-05,0,2.0387e-05
0.98,0,0,-2.0387e-05
1,3.0581e-05,0,2.0387e-05
1.02,0,0,-2.0387e-05
1.04,3.0581e-05,0,2.0387e-05
1.06,0,0,-2.0387e-05
1.08,3.0581e-05,0,2.0387e-05
1.1,0,0,-2.0387e-05
1.12,3.0581e-05,0,2.0387e-05
1.14,0,0,-2.0387e-05
1.16,3.0581e-05,0,2.0387e-05
1.18,1.0194e-05,0,-2.0387e-05
1.2,3.0581e-05,0,2.0387e-05
1.22,1.0194e-05,0,-2.0387e-05
1.24,3.0581e-05,0,2.0387e-05
1.26,1.0194e-05,0,-2.0387e-05
1.28,3.0581e-05,0,2.0387e-05
1.3,1.0194e-05,0,-2.0387e-05
1.32,3.0581e-05,0,2.0387e-05
1.34,1.0194e-05,0,-2.0387e-05
1.36,3.0581e-05,0,2.0387e-05
1.38,1.0194e-05,0,-2.0387e-05
1.4,3.0581e-05,0,2.0387e-05
1.42,1.0194e-05,0,-2.0387e-05
1.44,3.0581e-05,0,2.0387e-05
1.46,1.0194e-05,0,-2.0387e-05
1.48,3.0581e-05,0,2.0387e-05
1.5,1.0194e-05,0,-2.0387e-05
1.52,3.0581e-05,0,2.0387e-05
1.54,1.0194e-05,0,-2.0387e-05
1.56,3.0581e-05,0,2.0387e-05
1.58,1.0194e-05,0,-2.0387e-05
1.6,3.0581e-05,0,2.0387e-05
1.62,1.0194e-05,0,-2.0387e-05
1.64,3.0581e-05,0,2.0387e-05
1.66,1.0194e-05,0,-2.0387e-05
1.68,3.0581e-05,0,2.0387e-05
1.7,1.0194e-05,0,-2.0387e-05
1.72,3.0581e-05,0,2.0387e-05
1.74,1.0194e-05,0,-2.0387e-05
1.76,3.0581e-05,0,2.0387e-05
1.78,1.0194e-05,0,-2.0387e-05
1.8,3.0581e-05,0,2.0387e-05
1.82,1.0194e-05,0,-2.0387e-05
1.84,3.0581e-05,0,2.0387e-05
1.86,1.0194e-05,0,-2.0387e-05
1.88,3.0581e-05,0,2.0387e-05
1.9,1.0194e-05,0,-2.0387e-05
1.92,3.0581e-05,0,2.0387e-05
1.94,1.0194e-05,0,-2.0387e-05
1.96,3.0581e-05,0,2.0387e-05
1.98,1.0194e-05,0,-2.0387e-05
