1.85,-0.0060234,0.008578,-0.044923
1.86,-0.0062946,0.0095454,-0.054412
1.87,-0.0075382,0.0087074,-0.05816
1.88,-0.0076962,0.0067819,-0.055015
1.89,-0.0051498,0.0056483,-0.044999
1.9,0.00010194,0.0073761,-0.028999
1.91,0.0061254,0.012971,-0.0084516
1.92,0.0098471,0.02149,0.014668
1.93,0.0086086,0.030051,0.037519
1.94,0.0017054,0.034864,0.056128
1.95,-0.0089062,0.03288,0.065721
1.96,-0.0192,0.023325,0.061945
1.97,-0.024761,0.0083772,0.042766
1.98,-0.022841,-0.0074251,0.010218
1.99,-0.013778,-0.018836,-0.028994
2,-0.0010805,-0.021966,-0.064776
2.01,0.0099572,-0.015848,-0.086693
2.02,0.014539,-0.0028328,-0.087835
2.03,0.010498,0.012363,-0.067872
2.04,-0.00068807,0.024534,-0.033849
2.05,-0.014495,0.029971,0.001949
2.06,-0.025304,0.027714,0.026471
2.07,-0.028811,0.019606,0.031016
2.08,-0.023808,0.0092294,0.014862
2.09,-0.012525,0.00027217,-0.014215
2.1,0.0005739,-0.0048981,-0.042905
2.11,0.010915,-0.0058858,-0.057683
2.12,0.015846,-0.0039725,-0.050288
2.13,0.015587,-0.0011733,-0.021095
2.14,0.012733,0.00079715,0.021067
2.15,0.010593,0.0011397,0.062475
2.16,0.011283,-4.79E-05,0.089916
2.17,0.014554,-0.0022742,0.095597
2.18,0.017948,-0.0052273,0.079555
2.19,0.018223,-0.0090316,0.048766
2.2,0.013265,-0.014028,0.013653
2.21,0.0035117,-0.020245,-0.016244
2.22,-0.0079032,-0.026929,-0.035468
2.23,-0.016424,-0.032495,-0.043495
2.24,-0.018175,-0.035021,-0.0433
2.25,-0.011895,-0.033092,-0.038781
2.26,0.00028338,-0.026558,-0.032625
2.27,0.013592,-0.016812,-0.025649
2.28,0.022648,-0.0063874,-0.017697
2.29,0.023791,0.0019684,-0.0091346
2.3,0.016682,0.0062844,-0.0017034
2.31,0.0044292,0.0060112,0.0020744
2.32,-0.0077961,0.0020051,0.00069317
2.33,-0.014997,-0.0040377,-0.0045127
2.34,-0.014435,-0.010386,-0.0089256
2.35,-0.0066606,-0.015869,-0.0063731
2.36,0.0049052,-0.020012,0.0075036
2.37,0.015531,-0.02275,0.031914
2.38,0.021139,-0.023994,0.059635
2.39,0.019789,-0.023419,0.079025
2.4,0.012146,-0.020661,0.078931
2.41,0.00086442,-0.015798,0.054414
2.42,-0.010645,-0.0097992,0.010483
2.43,-0.019453,-0.0045066,-0.03839
2.44,-0.023846,-0.0020377,-0.073283
2.45,-0.023414,-0.0037706,-0.078477
2.46,-0.018683,-0.0094343,-0.048413
2.47,-0.01068,-0.016846,0.009317
2.48,-0.00071356,-0.022593,0.076482
2.49,0.0096075,-0.023463,0.13127
2.5,0.018311,-0.018029,0.15679
2.51,0.023266,-0.0075984,0.14735
2.52,0.022767,0.0040071,0.10967
2.53,0.01633,0.011884,0.059012
2.54,0.0053119,0.012109,0.012162
2.55,-0.0071233,0.0035341,-0.01931
2.56,-0.016854,-0.01154,-0.032439
2.57,-0.020277,-0.028143,-0.031878
2.58,-0.015815,-0.040574,-0.025601
2.59,-0.0047574,-0.044667,-0.019965
2.6,0.0090449,-0.03938,-0.016751
2.61,0.020579,-0.027052,-0.013486
2.62,0.025644,-0.012269,-0.0063914
2.63,0.022541,8.77E-05,0.0061009
2.64,0.012712,0.0067217,0.021458
2.65,4.79E-05,0.0069042,0.033901
2.66,-0.010808,0.0022671,0.037433
2.67,-0.016424,-0.0043843,0.029202
2.68,-0.015866,-0.010528,0.011227
2.69,-0.010822,-0.014939,-0.010461
2.7,-0.0045178,-0.017836,-0.028745
2.71,-8.26E-05,-0.020211,-0.038681
2.72,0.00086137,-0.02284,-0.039306
2.73,-0.001316,-0.025575,-0.033146
2.74,-0.0048634,-0.027323,-0.023971
2.75,-0.0079266,-0.026723,-0.014391
2.76,-0.0097706,-0.023082,-0.0048165
2.77,-0.011249,-0.017042,0.0056055
2.78,-0.014247,-0.010524,0.016906
2.79,-0.020402,-0.0059093,0.02666
2.8,-0.02983,-0.0048532,0.030255
2.81,-0.040586,-0.0072966,0.023271
2.82,-0.04925,-0.011241,0.0047166
2.83,-0.052418,-0.013439,-0.020934
2.84,-0.048392,-0.010757,-0.04455
2.85,-0.038216,-0.0015892,-0.056142
2.86,-0.025462,0.013297,-0.049937
2.87,-0.014826,0.030895,-0.028072
2.88,-0.01012,0.047023,-0.00058104
2.89,-0.012623,0.057861,0.018779
2.9,-0.020539,0.06131,0.019117
2.91,-0.029843,0.057628,-0.0018257
2.92,-0.036092,0.04914,-0.035794
2.93,-0.036371,0.039202,-0.067273
2.94,-0.030459,0.030954,-0.080554
2.95,-0.020737,0.026358,-0.067257
2.96,-0.010941,0.025876,-0.030631
2.97,-0.0044047,0.028771,0.015545
2.98,-0.0026473,0.033741,0.052976
2.99,-0.0049164,0.039492,0.066884
3,-0.0088236,0.044986,0.052255
3.01,-0.011655,0.049343,0.015448
3.02,-0.011671,0.051634,-0.029299
3.03,-0.0087686,0.050858,-0.066437
3.04,-0.0042885,0.046262,-0.085448
3.05,-0.0001366,0.037898,-0.084019
3.06,0.0022273,0.027084,-0.06705
3.07,0.0024169,0.016356,-0.042651
3.08,0.0010979,0.0087452,-0.017687
3.09,-0.00057798,0.0065382,0.0047238
3.1,-0.0016983,0.010069,0.024795
3.11,-0.002054,0.017167,0.04359
3.12,-0.0020968,0.023708,0.060483
3.13,-0.0024801,0.025187,0.072373
3.14,-0.0034954,0.018707,0.075236
3.15,-0.0047594,0.0045209,0.066958
3.16,-0.0053609,-0.013712,0.049528
3.17,-0.0043731,-0.030151,0.029001
3.18,-0.0014546,-0.039096,0.012959
3.19,0.0028155,-0.03737,0.0068012
3.2,0.0070652,-0.025715,0.010941
3.21,0.0096687,-0.0085168,0.020627
3.22,0.0094424,0.0080245,0.028565
3.23,0.0061539,0.018459,0.028944
3.24,0.00062895,0.020198,0.020607
3.25,-0.0055617,0.014235,0.0075403
3.26,-0.010659,0.0042141,-0.0035729
3.27,-0.013252,-0.0055912,-0.0073445
3.28,-0.0126,-0.012308,-0.0028624
3.29,-0.0086769,-0.015492,0.0058155
3.3,-0.0020398,-0.016702,0.012185
3.31,0.0063323,-0.017993,0.01138
3.32,0.015141,-0.020274,0.0034057
3.33,0.022841,-0.022559,-0.0065229
3.34,0.027775,-0.022577,-0.010881
3.35,0.028471,-0.018437,-0.0044771
3.36,0.024086,-0.010348,0.0118
3.37,0.01485,-0.0012742,0.030418
3.38,0.0022864,0.0040275,0.040405
3.39,-0.011002,0.0013293,0.032855
3.4,-0.021977,-0.010554,0.0058981
3.41,-0.028078,-0.028393,-0.033528
3.42,-0.028067,-0.04525,-0.072162
3.43,-0.022452,-0.053147,-0.096041
3.44,-0.013303,-0.046594,-0.096497
3.45,-0.0035178,-0.025331,-0.073666
3.46,0.0041947,0.0050815,-0.035922
3.47,0.0082008,0.035201,0.0041855
3.48,0.0083721,0.055384,0.035256
3.49,0.0059072,0.059582,0.050954
3.5,0.0026748,0.047558,0.050881
3.51,0.00037411,0.024623,0.038592
3.52,-0.00012436,-0.00087462,0.018494
3.53,0.00099694,-0.021058,-0.0062518
3.54,0.0027706,-0.03138,-0.033628
3.55,0.0040224,-0.03166,-0.060899
3.56,0.0039817,-0.025078,-0.082769
3.57,0.0026167,-0.015908,-0.091467
3.58,0.00057085,-0.0072824,-0.079525
3.59,-0.0012742,-0.00012742,-0.044194
3.6,-0.0023456,0.0063823,0.0089653
3.61,-0.0027584,0.013344,0.065801
3.62,-0.0032783,0.020662,0.10766
3.63,-0.0048705,0.026538,0.1186
3.64,-0.0080092,0.028271,0.092616
3.65,-0.012115,0.023887,0.037336
3.66,-0.015453,0.01367,-0.027991
3.67,-0.015666,0.00062487,-0.079698
3.68,-0.010795,-0.010476,-0.099133
3.69,-0.00038532,-0.015114,-0.080152
3.7,0.013853,-0.011111,-0.031322
3.71,0.028221,0.00020387,0.028113
3.72,0.038122,0.014369,0.076555
3.73,0.039729,0.025519,0.098823
3.74,0.031567,0.028713,0.091505
3.75,0.015337,0.021822,0.062735
3.76,-0.0044495,0.0062385,0.026975
3.77,-0.021963,-0.013784,-0.0023843
3.78,-0.032125,-0.032746,-0.01897
3.79,-0.032423,-0.045722,-0.025252
3.8,-0.023738,-0.049685,-0.029723
3.81,-0.0098532,-0.044031,-0.041168
3.82,0.0041295,-0.030325,-0.063023
3.83,0.013771,-0.011634,-0.090629
3.84,0.016843,0.0082345,-0.11267
3.85,0.013845,0.025386,-0.11613
3.86,0.0073598,0.036409,-0.092452
3.87,0.00067482,0.03894,-0.042187
3.88,-0.0036646,0.032227,0.023884
3.89,-0.0046972,0.017503,0.087752
3.9,-0.003,-0.0020622,0.13018
3.91,7.95E-05,-0.022013,0.13748
3.92,0.003422,-0.037795,0.10667
3.93,0.006787,-0.046104,0.047027
3.94,0.010796,-0.045886,-0.022404
3.95,0.016301,-0.038551,-0.078828
3.96,0.02354,-0.027317,-0.10316
3.97,0.031581,-0.015922,-0.086538
3.98,0.0384,-0.0073007,-0.033636
3.99,0.041613,-0.0027513,0.038569
4,0.039547,-0.0018981,0.10629
4.01,0.032134,-0.0033466,0.14696
4.02,0.02122,-0.0056055,0.14702
4.03,0.010118,-0.0077849,0.10658
4.04,0.0025505,-0.009737,0.039147
4.05,0.0014047,-0.011685,-0.033493
4.06,0.0077278,-0.013643,-0.089359
4.07,0.020337,-0.015077,-0.11411
4.08,0.036134,-0.015058,-0.10559
4.09,0.050999,-0.012852,-0.073467
4.1,0.060996,-0.0086259,-0.034221
4.11,0.063479,-0.0037931,-0.0040398
4.12,0.057835,-0.00071662,0.0074689
4.13,0.045622,-0.0017941,8.56E-05
4.14,0.030074,-0.008315,-0.018456
4.15,0.015122,-0.019629,-0.03703
4.16,0.0041906,-0.033058,-0.046379
4.17,-0.0008104,-0.044687,-0.042621
4.18,1.83E-05,-0.050734,-0.027679
4.19,0.0047798,-0.048947,-0.0070245
4.2,0.010629,-0.039459,0.013653
4.21,0.014925,-0.024732,0.030894
4.22,0.01621,-0.0086524,0.043877
4.23,0.014607,0.0048532,0.052992
4.24,0.011472,0.013103,0.057863
4.25,0.0085056,0.015374,0.056392
4.26,0.0067778,0.012817,0.045657
4.27,0.0061835,0.0077125,0.024287
4.28,0.0056228,0.0024363,-0.005159
4.29,0.0038135,-0.001421,-0.035439
4.3,0.00028644,-0.0034302,-0.056411
4.31,-0.0040285,-0.0041356,-0.058877
4.32,-0.0070306,-0.0044557,-0.038827
4.33,-0.0064781,-0.0050163,1.63E-05
4.34,-0.0013313,-0.0057268,0.046759
4.35,0.0072936,-0.0058063,0.087025
4.36,0.016165,-0.004209,0.10829
4.37,0.021107,-0.00026606,0.10457
4.38,0.018854,0.0058073,0.078474
4.39,0.0087462,0.01277,0.039687
4.4,-0.0065749,0.018705,0.00073598
4.41,-0.021912,0.02175,-0.028155
4.42,-0.031484,0.020922,-0.042798
4.43,-0.031293,0.016677,-0.045865
4.44,-0.020854,0.010951,-0.044593
4.45,-0.003527,0.0065841,-0.046596
4.46,0.014767,0.0063058,-0.055784
4.47,0.027845,0.011653,-0.070298
4.48,0.031643,0.022247,-0.083423
4.49,0.025645,0.035731,-0.087037
4.5,0.012843,0.048482,-0.075992
4.51,-0.0016891,0.05682,-0.051318
4.52,-0.012898,0.058317,-0.020582
4.53,-0.01762,0.052695,0.0049898
4.54,-0.01547,0.041958,0.015552
4.55,-0.0085138,0.029705,0.0076106
4.56,-1.83E-05,0.019883,-0.013518
4.57,0.0070612,0.015436,-0.03521
4.58,0.011163,0.017387,-0.042796
4.59,0.012383,0.024646,-0.026487
4.6,0.011941,0.034597,0.013135
4.61,0.011226,0.044183,0.063858
4.62,0.010961,0.051017,0.10592
4.63,0.010881,0.054111,0.12003
4.64,0.010022,0.053954,0.096128
4.65,0.0074526,0.052011,0.038628
4.66,0.0029949,0.049902,-0.034299
4.67,-0.0024037,0.048678,-0.097698
4.68,-0.0068767,0.048471,-0.13012
4.69,-0.0083344,0.048645,-0.12264
4.7,-0.0053588,0.048272,-0.082441
4.71,0.0021111,0.046662,-0.029157
4.72,0.012615,0.043655,0.014426
4.73,0.023612,0.039549,0.032855
4.74,0.032371,0.034735,0.024732
4.75,0.03695,0.029288,0.0024261
4.76,0.036863,0.022812,-0.015005
4.77,0.033158,0.014652,-0.012087
4.78,0.027895,0.0044281,0.014783
4.79,0.023248,-0.0074006,0.055216
4.8,0.020639,-0.019267,0.089899
4.81,0.020287,-0.028782,0.10025
4.82,0.021346,-0.033526,0.077746
4.83,0.022542,-0.032086,0.028205
4.84,0.022971,-0.024855,-0.03095
4.85,0.02262,-0.014209,-0.078956
4.86,0.022334,-0.0038767,-0.10117
4.87,0.023247,0.0023058,-0.09497
4.88,0.025945,0.0017798,-0.069459
4.89,0.029874,-0.0057615,-0.039536
4.9,0.033324,-0.018248,-0.017905
4.91,0.034108,-0.031993,-0.0093048
4.92,0.030629,-0.043045,-0.0098155
4.93,0.022828,-0.04856,-0.011081
4.94,0.012493,-0.04765,-0.0065719
4.95,0.0026932,-0.041408,0.0039399
4.96,-0.0034679,-0.032166,0.01434
4.97,-0.0042029,-0.022425,0.016446
4.98,0.00011519,-0.013918,0.0059388
4.99,0.0070724,-0.0072365,-0.013714
5,0.013254,-0.0020652,-0.03185
5.01,0.015745,0.0021998,-0.035631
5.02,0.013392,0.0058685,-0.016825
5.03,0.0072314,0.0087533,0.023411
5.04,-0.00010194,0.010424,0.074418
5.05,-0.0056687,0.010739,0.1208
5.06,-0.0075963,0.01024,0.14955
5.07,-0.0058675,0.01011,0.1558
5.08,-0.0021702,0.011617,0.14428
5.09,0.0010673,0.015294,0.12589
5.1,0.0019501,0.020333,0.11135
5.11,5.10E-05,0.024613,0.10556
5.12,-0.0034353,0.02549,0.10552
5.13,-0.0063629,0.021092,0.10278
5.14,-0.0067554,0.011511,0.088822
5.15,-0.0038094,-0.00072681,0.060418
5.16,0.0017115,-0.011284,0.021933
5.17,0.0078593,-0.015584,-0.016407
5.18,0.012442,-0.010712,-0.043256
5.19,0.014048,0.0031549,-0.051343
5.2,0.012654,0.022508,-0.040504
5.21,0.0095617,0.041618,-0.017313
5.22,0.0067125,0.054615,0.0081213
5.23,0.005736,0.057689,0.026318
5.24,0.0071855,0.050487,0.03153
5.25,0.010293,0.036136,0.022685
5.26,0.013343,0.019899,0.0024108
5.27,0.014467,0.0070601,-0.024757
5.28,0.012494,0.00092457,-0.053796
5.29,0.0074883,0.0017584,-0.079783
5.3,0.00074108,0.0070061,-0.09802
5.31,-0.0057757,0.012603,-0.10441
5.32,-0.010267,0.014713,-0.096527
5.33,-0.01193,0.011128,-0.074942
5.34,-0.011387,0.0018247,-0.044025
5.35,-0.01053,-0.011434,-0.011224
5.36,-0.011804,-0.026086,0.015213
5.37,-0.017186,-0.03978,0.029211
5.38,-0.027251,-0.050967,0.029076
5.39,-0.040736,-0.058896,0.017753
5.4,-0.054811,-0.063202,0.00098165
5.41,-0.066028,-0.063504,-0.015641
5.42,-0.0716,-0.059334,-0.02901
5.43,-0.070506,-0.050492,-0.039006
5.44,-0.06394,-0.03762,-0.046979
5.45,-0.054896,-0.022581,-0.053365
5.46,-0.047005,-0.0083323,-0.056169
5.47,-0.043136,0.0018287,-0.051519
5.48,-0.044333,0.0053507,-0.036189
5.49,-0.049583,0.0014057,-0.01061
5.5,-0.056476,-0.0087329,0.019649
5.51,-0.062451,-0.022107,0.045228
5.52,-0.065999,-0.035129,0.05685
5.53,-0.06727,-0.04482,0.049831
5.54,-0.067757,-0.049693,0.026738
5.55,-0.069301,-0.049926,-0.0034557
5.56,-0.072913,-0.046813,-0.029514
5.57,-0.078093,-0.041871,-0.043281
5.58,-0.083005,-0.036053,-0.043358
5.59,-0.085467,-0.029509,-0.035024
5.6,-0.084226,-0.021964,-0.026437
5.61,-0.079847,-0.013452,-0.023194
5.62,-0.07469,-0.0049551,-0.024477
5.63,-0.071919,0.0014893,-0.023163
5.64,-0.073972,0.0033517,-0.010148
5.65,-0.08124,-0.0013629,0.01934
5.66,-0.091612,-0.013112,0.061
5.67,-0.10116,-0.030333,0.10132
5.68,-0.10567,-0.049767,0.12271
5.69,-0.10238,-0.067486,0.11186
5.7,-0.091053,-0.080215,0.067121
5.71,-0.074104,-0.086368,0.001156
5.72,-0.055566,-0.086412,-0.063043
5.73,-0.039541,-0.082427,-0.10139
5.74,-0.028761,-0.077145,-0.099153
5.75,-0.023821,-0.072909,-0.057906
5.76,-0.023304,-0.071003,0.0044057
5.77,-0.024596,-0.071531,0.060466
5.78,-0.024899,-0.07378,0.084811
5.79,-0.022002,-0.07671,0.064501
5.8,-0.014576,-0.0793,0.0047411
5.81,-0.0020499,-0.080555,-0.072824
5.82,0.015629,-0.079322,-0.13839
5.83,0.038093,-0.074179,-0.16541
5.84,0.064352,-0.06366,-0.14066
5.85,0.092457,-0.046889,-0.06908
5.86,0.11929,-0.024403,0.028073
5.87,0.14082,0.0012936,0.12095
5.88,0.15288,0.025841,0.18152
5.89,0.15242,0.044013,0.19285
5.9,0.13869,0.051328,0.15411
5.91,0.11403,0.045764,0.0797
5.92,0.083751,0.028855,-0.006632
5.93,0.055024,0.0056677,-0.08038
5.94,0.035036,-0.016461,-0.12425
5.95,0.028849,-0.030045,-0.13272
5.96,0.037699,-0.029713,-0.11184
5.97,0.058291,-0.013838,-0.07483
5.98,0.083455,0.014999,-0.035691
5.99,0.10408,0.050823,-0.0036606
6,0.11179,0.086005,0.019151
6.01,0.10158,0.11333,0.036275
6.02,0.073445,0.12777,0.052714
6.03,0.032497,0.12747,0.07051
6.04,-0.012606,0.11391,0.086547
6.05,-0.05239,0.091287,0.093824
6.06,-0.079504,0.065435,0.085508
6.07,-0.090808,0.042552,0.059551
6.08,-0.087909,0.027977,0.021142
6.09,-0.07601,0.025159,-0.018628
6.1,-0.061669,0.034957,-0.047486
6.11,-0.050419,0.055385,-0.057824
6.12,-0.045241,0.081915,-0.050548
6.13,-0.046365,0.10837,-0.034719
6.14,-0.052263,0.12824,-0.022887
6.15,-0.061113,0.1362,-0.024325
6.16,-0.071862,0.12935,-0.039635
6.17,-0.084325,0.10783,-0.059663
6.18,-0.098344,0.074791,-0.069587
6.19,-0.11263,0.035466,-0.056381
6.2,-0.12413,-0.0040234,-0.016064
6.21,-0.12855,-0.03801,0.042872
6.22,-0.12195,-0.062321,0.1017
6.23,-0.10279,-0.074901,0.13851
6.24,-0.073415,-0.075996,0.13693
6.25,-0.040042,-0.06801,0.092701
6.26,-0.011073,-0.055095,0.015363
6.27,0.0056544,-0.042475,-0.075362
6.28,0.0056055,-0.035471,-0.15667
6.29,-0.010928,-0.038269,-0.21011
6.3,-0.039106,-0.052646,-0.22666
6.31,-0.071481,-0.077039,-0.20797
6.32,-0.10067,-0.10642,-0.16431
6.33,-0.12163,-0.13328,-0.11064
6.34,-0.13263,-0.14963,-0.062397
6.35,-0.13483,-0.14948,-0.032246
6.36,-0.13086,-0.13093,-0.027781
6.37,-0.12329,-0.097179,-0.050297
6.38,-0.11379,-0.055739,-0.094497
6.39,-0.10317,-0.016274,-0.14943
6.4,-0.092008,0.012323,-0.20089
6.41,-0.081161,0.024495,-0.23511
6.42,-0.071795,0.019315,-0.24262
6.43,-0.064675,0.00011723,-0.22087
6.44,-0.059255,-0.027179,-0.1743
6.45,-0.053198,-0.056247,-0.11169
6.46,-0.042861,-0.082039,-0.042142
6.47,-0.02477,-0.10141,0.028218
6.48,0.0024964,-0.11267,0.097009
